customer.id,credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,Status
15077,1,debt_consolidation,0.1218,499.5,11.60823564,5.78,722,7229.958333,33436.0,50.6,0.0,0,0,0,Approved
15078,1,home_improvement,0.1809,361.96,11.26830288,21.69,667,3330.0,67776.0,98.2,2.0,0,0,0,Review
15079,1,credit_card,0.1253,535.47,10.87804719,22.96,717,5970.0,16902.0,88,0.0,0,0,0,Approved
15080,1,major_purchase,0.0894,38.13,10.08580911,22.9,727,2369.958333,6675.0,23.3,1.0,0,0,0,Approved
15081,1,small_business,0.1496,788.18,11.00209984,7.3,782,4619.958333,2247.0,18.6,0.0,0,0,1,Approved
15082,1,debt_consolidation,0.0894,317.72,11.40756495,10.47,767,9630.0,93093.0,1.4,0.0,0,0,0,Approved
15083,1,major_purchase,0.1392,273.1,11.35035948,5.99,682,2942.0,3634.0,55.9,0.0,1,0,0,Review
15084,1,educational,0.1218,832.5,11.28978191,12.36,737,4979.958333,47256.0,31.6,1.0,0,0,1,Approved
15085,1,all_other,0.1218,333.0,11.14481394,18.22,712,5820.0,17604.0,72.1,0.0,0,0,0,Approved
15086,1,all_other,0.0774,280.97,11.68687877,8.47,787,6120.958333,2525.0,7.3,0.0,0,0,0,Approved
15087,1,debt_consolidation,0.1322,540.81,11.00209984,11.76,707,4199.958333,8834.0,70.7,0.0,1,0,0,Approved
15088,1,home_improvement,0.1287,201.8,10.77895629,0,717,4110.0,0.0,0,2.0,2,0,0,Approved
15089,1,debt_consolidation,0.1392,512.06,10.46310334,14.5,682,3539.958333,17717.0,67.4,3.0,0,0,0,Review
15090,1,debt_consolidation,0.1253,401.6,11.22524339,3.74,722,7500.958333,23762.0,44.5,2.0,0,0,0,Approved
15091,1,debt_consolidation,0.1253,334.67,11.06663836,10.78,702,4800.0,26373.0,78.5,1.0,1,0,0,Approved
15092,1,all_other,0.1218,333.0,11.00209984,2.82,712,3330.0,1250.0,5.6,1.0,0,0,0,Approved
15093,1,credit_card,0.1287,454.05,11.25813644,15.88,702,8579.958333,14255.0,57.7,0.0,0,0,0,Approved
15094,1,small_business,0.1982,185.37,10.85892207,5.53,692,1482.041667,1025.0,22.3,1.0,0,0,0,Review
15095,1,major_purchase,0.1253,802.36,10.81769612,12.46,757,3930.958333,0.0,0,2.0,0,0,1,Approved
15096,1,small_business,0.1635,883.23,11.28983191,9.81,712,4349.958333,24425.0,72.6,0.0,0,0,0,Approved
15097,1,home_improvement,0.0894,476.58,11.26446411,13.82,777,6839.958333,737.0,5.7,3.0,0,0,0,Approved
15098,1,debt_consolidation,0.1287,403.6,11.15625052,22.47,697,4080.0,13260.0,66.6,2.0,0,0,1,Review
15099,1,educational,0.0859,126.45,8.987196821,9.45,737,4349.958333,2892.0,42.5,2.0,0,0,0,Approved
15100,1,debt_consolidation,0.1218,333.0,10.34817337,22.77,707,7949.958333,5274.0,17.6,2.0,0,0,0,Approved
15101,1,debt_consolidation,0.1496,866.13,11.9381932,16.55,702,7139.958333,23798.0,48.7,3.0,1,0,1,Approved
15102,1,all_other,0.1426,445.98,10.27505111,13.37,707,4830.0,69.0,7.7,0.0,0,0,0,Approved
15103,1,home_improvement,0.0894,301.83,11.69274389,2.84,747,6330.0,84712.0,57.7,1.0,0,0,0,Approved
15104,1,home_improvement,0.1392,409.65,11.40756495,13.99,687,7949.958333,21648.0,86.9,0.0,1,0,0,Review
15105,1,all_other,0.1114,656.07,11.26446411,17.2,772,3000.0,1401.0,9.2,1.0,0,0,1,Approved
15106,1,all_other,0.1183,331.34,10.9331784,13.05,727,4619.958333,2624.0,48.6,0.0,0,0,0,Approved
15107,1,home_improvement,0.1392,682.74,13.45883561,3.09,697,3869.958333,6960.0,44.6,0.0,0,0,1,Review
15108,1,credit_card,0.1114,278.83,11.28978191,9.81,727,3239.958333,18654.0,54.1,3.0,0,0,0,Approved
15109,1,debt_consolidation,0.0774,212.29,11.19821472,4.9,762,4319.958333,12296.0,19.6,0.0,0,0,0,Approved
15110,1,all_other,0.1148,131.88,10.59663473,0,802,4740.0,0.0,0,1.0,0,0,0,Approved
15111,1,debt_consolidation,0.1426,617.51,11.08214255,16.04,682,3300.0,6868.0,71.5,0.0,0,0,0,Review
15112,1,debt_consolidation,0.0894,55.61,9.169518377,21.25,732,2640.0,2385.0,54.2,1.0,0,0,1,Approved
15113,1,home_improvement,0.0774,265.36,10.6465671,23.77,782,9630.0,9955.0,20,0.0,0,0,0,Approved
15114,1,debt_consolidation,0.1253,502.0,10.70395792,20.78,707,3420.0,14145.0,43.5,0.0,0,0,0,Approved
15115,1,all_other,0.1148,659.37,12.10071213,0.39,812,5970.0,4085.0,4.7,0.0,0,0,0,Approved
15116,1,debt_consolidation,0.1531,870.39,11.15625052,20.45,697,6240.0,24105.0,84.6,0.0,0,0,0,Review
15117,1,debt_consolidation,0.0894,381.26,11.60823564,8.95,757,4860.0,6535.0,9,2.0,0,0,0,Approved
15118,1,debt_consolidation,0.1635,671.26,11.63444374,21.5,667,10499.95833,83317.0,72.2,0.0,0,0,0,Review
15119,1,debt_consolidation,0.1322,338.01,10.46310334,8.09,687,1830.0,8907.0,61.9,0.0,0,0,0,Review
15120,1,credit_card,0.0894,476.58,11.00209984,16.16,772,7830.0,25415.0,27.6,2.0,0,0,0,Approved
15121,1,debt_consolidation,0.1218,199.8,10.37349118,24,692,5039.958333,9690.0,49.2,0.0,0,0,0,Review
15122,1,all_other,0.1218,99.9,10.62132735,6.67,742,4470.0,4561.0,95,3.0,0,0,0,Approved
15123,1,debt_consolidation,0.1322,152.11,10.32728362,4.32,692,5160.0,3371.0,88.7,1.0,0,1,0,Review
15124,1,all_other,0.1218,666.0,11.26446411,9.66,722,2010.958333,15129.0,42.4,3.0,0,0,0,Approved
15125,1,all_other,0.1114,328.04,10.53049493,14.13,722,1920.0,6811.0,56.8,0.0,0,0,0,Approved
15126,1,debt_consolidation,0.0894,203.34,10.2791805,18.13,732,2462.958333,8713.0,41.3,1.0,0,0,0,Approved
15127,1,educational,0.1461,137.91,10.91501573,3.16,667,7410.0,3864.0,52.9,2.0,0,0,1,Review
15128,1,small_business,0.16,421.89,11.1844214,17.48,747,4350.958333,1249.0,6.1,6.0,0,0,1,Approved
15129,1,debt_consolidation,0.1253,803.2,10.91616952,21.55,727,6300.0,21216.0,64.1,0.0,0,0,0,Approved
15130,1,educational,0.1114,164.02,11.17064696,10.26,727,7470.0,1893.0,24.7,0.0,0,0,0,Approved
15131,1,debt_consolidation,0.1218,133.2,9.903687533,7.32,692,8850.0,3156.0,26.7,0.0,1,0,0,Review
15132,1,debt_consolidation,0.1704,249.72,11.18924309,23.39,672,3989.958333,4908.0,34.6,0.0,2,0,0,Review
15133,1,educational,0.1287,44.57,10.16585182,19.29,702,2819.958333,20493.0,95.3,0.0,0,0,1,Approved
15134,1,debt_consolidation,0.1461,836.03,11.62621844,17.19,697,7020.0,53723.0,82.2,2.0,0,0,0,Review
15135,1,all_other,0.0859,158.06,9.798127037,7.33,752,3630.0,2494.0,40.2,1.0,0,0,0,Approved
15136,1,debt_consolidation,0.1913,257.05,11.04132055,13.52,662,8130.0,7461.0,99.5,0.0,0,0,0,Review
15137,1,small_business,0.1565,104.96,10.59663473,5.82,687,5550.0,7285.0,23.5,2.0,0,1,0,Review
15138,1,debt_consolidation,0.1287,538.14,11.00209984,10.42,717,3360.0,15949.0,92.7,1.0,0,0,1,Approved
15139,1,educational,0.1461,144.8,11.23848862,15.28,667,3869.958333,15578.0,91.1,0.0,0,0,0,Review
15140,1,debt_consolidation,0.1392,682.74,11.35035948,15.02,712,5729.958333,27564.0,93.8,0.0,0,0,0,Approved
15141,1,major_purchase,0.1218,499.5,10.37349118,2.7,752,1709.958333,71.0,0.5,2.0,0,0,0,Approved
15142,1,debt_consolidation,0.1357,434.8,11.15625052,16.3,702,5610.0,17304.0,90.1,2.0,0,0,0,Approved
15143,1,small_business,0.1531,60.93,9.61580548,22.72,692,1832.0,4197.0,56,0.0,0,0,1,Review
15144,1,all_other,0.1114,328.04,10.49127422,4.77,747,1679.958333,172.0,0.9,0.0,0,0,0,Approved
15145,1,debt_consolidation,0.1357,67.94,11.51288546,14.04,687,6539.958333,44489.0,97.6,1.0,0,0,0,Review
15146,1,debt_consolidation,0.0894,381.26,11.15625052,14.66,747,5339.958333,15836.0,73.7,2.0,0,0,0,Approved
15147,1,major_purchase,0.0859,158.06,10.59663473,7.62,802,6809.958333,0.0,0,1.0,0,0,0,Approved
15148,1,debt_consolidation,0.1148,323.1,10.55581274,24.75,717,2159.958333,6095.0,23.4,1.0,0,0,0,Approved
15149,1,all_other,0.1426,171.53,11.31442574,9.34,667,3660.0,4232.0,46,1.0,0,0,0,Review
15150,1,debt_consolidation,0.1183,795.22,11.05601968,19.82,752,5040.958333,11046.0,65.4,0.0,0,0,0,Approved
15151,1,major_purchase,0.16,210.95,11.08214255,13.42,662,5130.0,4543.0,29.5,2.0,0,2,0,Review
15152,1,credit_card,0.1426,574.63,10.77895629,23.32,682,3360.0,21107.0,55,1.0,1,0,0,Review
15153,1,home_improvement,0.1114,492.06,11.15625052,13.68,802,5729.958333,1248.0,3.7,2.0,0,0,0,Approved
15154,1,all_other,0.0859,316.11,11.08214255,14.99,787,5699.958333,1034.0,3.9,0.0,0,0,0,Approved
15155,1,all_other,0.1565,279.89,10.73639668,7.43,692,2190.0,4504.0,60.9,0.0,0,0,0,Review
15156,1,debt_consolidation,0.1148,197.82,10.59663473,18.24,712,5009.958333,15955.0,70.9,1.0,0,0,0,Approved
15157,1,debt_consolidation,0.1183,659.37,11.06663836,8.18,737,6946.0,27095.0,67.1,2.0,0,0,1,Approved
15158,1,debt_consolidation,0.1218,666.0,11.20504069,22.32,727,11340.0,33980.0,74.7,0.0,0,0,0,Approved
15159,1,major_purchase,0.1253,200.8,10.858999,21.72,692,3450.0,4742.0,36.8,0.0,0,0,0,Review
15160,1,small_business,0.1635,211.98,11.42573225,0.84,782,4890.0,0.0,0,0.0,0,0,1,Approved
15161,1,debt_consolidation,0.1739,286.78,11.18996158,19.59,667,7020.0,19892.0,67,1.0,0,1,0,Review
15162,1,debt_consolidation,0.0894,317.72,11.14186178,9.53,742,2489.958333,3613.0,5.7,0.0,0,0,0,Approved
15163,1,debt_consolidation,0.0894,158.86,10.1266311,18.05,742,3090.0,9268.0,47.5,1.0,0,0,1,Approved
15164,1,debt_consolidation,0.1287,201.8,10.75790288,3.75,692,5100.0,3343.0,77.7,1.0,1,0,0,Review
15165,1,debt_consolidation,0.1218,807.53,11.88172659,10.39,747,9240.0,39716.0,37.5,1.0,0,0,0,Approved
15166,1,debt_consolidation,0.0894,285.95,10.64875269,11.33,737,3450.0,13421.0,67.4,0.0,0,0,1,Approved
15167,1,debt_consolidation,0.1114,246.03,10.95080655,19.79,732,4649.958333,4451.0,13.5,1.0,0,1,0,Approved
15168,1,home_improvement,0.0859,151.73,10.20507253,22.5,752,2429.958333,974.0,4.3,1.0,0,0,0,Approved
15169,1,debt_consolidation,0.1253,368.13,11.29601246,11.33,707,2940.0,21742.0,31.2,1.0,0,0,0,Approved
15170,1,debt_consolidation,0.1114,352.64,10.23995979,21,727,7800.0,8850.0,52.1,1.0,0,0,0,Approved
15171,1,home_improvement,0.1322,845.02,10.858999,9,752,1443.0,2951.0,20.6,0.0,0,0,0,Approved
15172,1,debt_consolidation,0.1287,53.82,10.13459927,12.14,677,1980.0,10591.0,32.8,0.0,0,0,0,Review
15173,1,debt_consolidation,0.1287,504.5,10.59663473,22.74,707,2819.958333,17328.0,79.9,0.0,0,0,0,Approved
15174,1,debt_consolidation,0.1287,134.54,11.08214255,14.73,692,3030.0,13154.0,88.3,1.0,0,0,0,Review
15175,1,major_purchase,0.1183,145.79,10.77895629,3.52,742,4200.0,3850.0,58.3,2.0,0,0,0,Approved
15176,1,home_improvement,0.1322,338.01,11.1844214,0.93,737,1409.958333,3714.0,18.2,0.0,0,0,1,Approved
15177,1,debt_consolidation,0.1322,324.49,11.04292184,15.76,697,5039.958333,5954.0,87.6,3.0,0,0,0,Review
15178,1,small_business,0.1704,713.49,11.54248427,7.6,707,5220.0,54633.0,44.4,0.0,0,0,0,Approved
15179,1,debt_consolidation,0.16,457.05,10.46244598,18.87,662,3090.0,18554.0,79.6,1.0,0,0,0,Review
15180,1,major_purchase,0.074,62.12,10.16585182,13.71,767,2879.958333,1883.0,6.5,2.0,0,0,0,Approved
15181,1,debt_consolidation,0.1739,645.26,11.22390917,11.84,672,1591.0,12798.0,93.2,1.0,0,0,1,Review
15182,1,debt_consolidation,0.1218,249.75,13.5670492,0.6,707,5550.0,6332.0,21.5,0.0,0,1,0,Approved
15183,1,small_business,0.1843,363.7,11.40087596,1.26,702,3119.958333,3327.0,23.8,2.0,0,0,0,Approved
15184,1,all_other,0.1183,828.35,10.81977828,13.27,757,8339.958333,6606.0,35.7,0.0,0,0,0,Approved
15185,1,all_other,0.0894,222.41,10.49127422,2.6,752,3270.0,0.0,0,0.0,0,0,0,Approved
15186,1,all_other,0.1148,164.85,10.99065122,16.49,717,4619.958333,0.0,36.94,0.0,0,0,0,Approved
15187,1,debt_consolidation,0.1496,866.13,10.87804719,13,707,3869.958333,9784.0,77.2,0.0,0,0,0,Approved
15188,1,all_other,0.1531,97.49,10.93310697,23.49,682,4289.958333,21076.0,98.5,2.0,0,0,0,Review
15189,1,debt_consolidation,0.1287,403.6,10.96335901,5.3,697,4319.958333,14722.0,70.1,1.0,0,0,0,Review
15190,1,debt_consolidation,0.1114,433.01,11.09741002,8.6,737,5162.0,26850.0,58.1,1.0,0,0,0,Approved
15191,1,debt_consolidation,0.1357,84.93,10.49127422,19.9,672,2550.0,2610.0,27.8,1.0,0,0,1,Review
15192,1,debt_consolidation,0.1426,806.19,11.06663836,24.88,702,10409.95833,30803.0,84.4,1.0,0,0,0,Approved
15193,1,small_business,0.1565,629.75,11.08214255,9.16,732,4200.0,13381.0,49.4,1.0,0,0,0,Approved
15194,1,debt_consolidation,0.1114,164.02,10.81977828,13.51,737,9150.0,11919.0,76.9,1.0,1,0,0,Approved
15195,1,debt_consolidation,0.1565,559.78,10.57131693,19.75,707,3300.0,19418.0,95.7,0.0,0,0,0,Approved
15196,1,all_other,0.1218,79.92,10.71441777,20.67,697,2580.0,563.0,4.5,1.0,1,0,0,Review
15197,1,debt_consolidation,0.167,568.03,11.49272276,8.52,662,4380.0,31961.0,87.9,1.0,0,0,0,Review
15198,1,debt_consolidation,0.1322,537.43,11.14186178,20,702,4110.0,4326.0,34.1,0.0,0,0,0,Approved
15199,1,debt_consolidation,0.1357,391.49,10.30895266,17.92,677,3390.0,11386.0,55.5,0.0,0,0,1,Review
15200,1,credit_card,0.0859,162.01,11.26446411,24.12,742,8639.958333,13930.0,50.1,0.0,0,0,0,Approved
15201,1,debt_consolidation,0.1253,408.29,10.23995979,10.93,707,1950.0,12558.0,40,2.0,0,0,0,Approved
15202,1,debt_consolidation,0.1287,403.6,10.81977828,11.45,692,2280.0,684.0,6.1,0.0,1,1,0,Review
15203,1,debt_consolidation,0.1183,298.21,10.49127422,11.67,727,1980.0,3973.0,44.6,1.0,0,0,0,Approved
15204,1,all_other,0.0894,317.72,11.37144254,13.34,737,7169.958333,39299.0,54.3,0.0,0,0,1,Approved
15205,1,debt_consolidation,0.1357,161.36,10.23422911,24.96,702,1740.958333,3029.0,94.7,1.0,0,0,0,Approved
15206,1,credit_card,0.0894,190.63,11.28978191,2.96,722,4800.0,4893.0,34.7,0.0,0,1,0,Approved
15207,1,debt_consolidation,0.1148,138.47,11.17043516,6.83,717,3810.0,11974.0,72.1,1.0,0,0,0,Approved
15208,1,debt_consolidation,0.1218,346.32,10.96819829,19.7,712,3117.041667,7267.0,46.6,1.0,0,0,0,Approved
15209,1,all_other,0.0859,316.11,12.20607265,0.26,797,7050.0,3313.0,2.5,0.0,0,0,0,Approved
15210,1,home_improvement,0.1183,99.41,10.94022444,15.94,697,5309.958333,3066.0,57.8,1.0,0,1,0,Review
15211,1,debt_consolidation,0.1148,98.91,12.79385931,2.09,702,3660.0,1950.0,10.7,1.0,0,0,0,Approved
15212,1,debt_consolidation,0.0894,476.58,11.78234173,1.98,807,11219.95833,8467.0,21.6,0.0,0,0,0,Approved
15213,1,all_other,0.1287,201.8,10.50232405,1.75,682,1860.0,3867.0,32.5,2.0,0,0,0,Review
15214,1,debt_consolidation,0.1114,164.02,10.46310334,7.71,722,5399.958333,6896.0,41.8,0.0,0,0,0,Approved
15215,1,debt_consolidation,0.1392,737.36,11.46163217,11.23,692,6301.0,31904.0,63.1,0.0,1,0,0,Review
15216,1,debt_consolidation,0.1148,430.24,11.05089001,13.33,727,3060.0,13046.0,65.2,0.0,0,0,0,Approved
15217,1,all_other,0.0894,317.72,10.77895629,12.38,767,1830.0,1775.0,8.4,0.0,0,0,0,Approved
15218,1,debt_consolidation,0.0774,43.71,10.59663473,7.47,732,3509.958333,15774.0,49.8,2.0,0,0,0,Approved
15219,1,all_other,0.1183,99.41,10.42228135,15.61,697,9660.0,1125.0,23.4,2.0,0,0,0,Review
15220,1,debt_consolidation,0.1426,171.53,10.59663473,19.53,672,3780.0,36934.0,86.3,2.0,0,0,1,Review
15221,1,all_other,0.0859,316.11,10.1266311,7.2,757,2944.0,4355.0,24.1,0.0,0,0,0,Approved
15222,1,credit_card,0.074,155.3,9.61580548,16.16,802,4050.0,811.0,7.7,0.0,0,0,0,Approved
15223,1,debt_consolidation,0.1183,132.54,10.30895266,20.68,717,1679.958333,3866.0,53,0.0,0,0,1,Approved
15224,1,small_business,0.1496,207.87,10.81977828,0.86,752,7619.958333,1749.0,24,0.0,0,0,0,Approved
15225,1,debt_consolidation,0.1496,840.15,11.18351821,12.19,702,5100.0,34665.0,94.7,0.0,0,0,0,Approved
15226,1,educational,0.1357,849.22,11.36789969,3.27,722,5610.0,5482.0,57.7,0.0,0,0,1,Approved
15227,1,debt_consolidation,0.0859,158.06,10.37349118,14.74,732,3390.0,3192.0,23,2.0,1,0,0,Approved
15228,1,major_purchase,0.1287,235.44,11.00209984,5.94,722,5759.958333,256.0,2,0.0,0,0,1,Approved
15229,1,all_other,0.1183,66.27,10.54534144,4.8,702,4410.0,768.0,5.6,0.0,0,0,0,Approved
15230,1,debt_consolidation,0.0859,189.67,10.92593848,24,732,4163.041667,9377.0,20.8,0.0,0,0,0,Approved
15231,1,debt_consolidation,0.0859,158.06,9.903487553,10.92,742,4319.958333,5276.0,50.2,0.0,0,0,0,Approved
15232,1,all_other,0.1114,328.04,10.30895266,8.12,732,2849.958333,15950.0,24.7,3.0,0,0,1,Approved
15233,1,debt_consolidation,0.1392,443.78,11.1124479,21.58,687,2789.958333,19335.0,74.4,0.0,0,0,0,Review
15234,1,all_other,0.1253,669.33,11.04132055,3.65,782,5910.0,9231.0,30.8,0.0,0,0,0,Approved
15235,1,home_improvement,0.1183,828.35,12.37073927,2.51,802,5190.0,2069.0,4,1.0,0,0,1,Approved
15236,1,all_other,0.1357,108.7,10.08580911,17.5,682,2670.0,8794.0,86.2,1.0,0,0,0,Review
15237,1,debt_consolidation,0.0774,171.71,10.59663473,4.38,757,9510.0,3467.0,19.5,1.0,0,0,0,Approved
15238,1,credit_card,0.0894,444.81,10.79957558,14.33,762,3660.0,11984.0,38.5,1.0,0,0,0,Approved
15239,1,home_improvement,0.0894,317.72,10.54534144,4.23,742,6630.0,16205.0,33.7,1.0,0,0,0,Approved
15240,1,debt_consolidation,0.167,860.91,11.74403719,17.14,682,8369.958333,46226.0,97.9,1.0,0,0,0,Review
15241,1,major_purchase,0.1114,328.04,11.22524339,4.53,762,2580.0,1312.0,30.5,0.0,0,0,0,Approved
15242,1,credit_card,0.1322,202.81,10.62132735,4.71,702,7229.958333,5285.0,52.8,1.0,0,1,0,Approved
15243,1,debt_consolidation,0.1357,594.45,10.96992094,13.45,692,2519.958333,5799.0,76.3,0.0,0,0,0,Review
15244,1,home_improvement,0.1148,98.91,11.40756495,7.96,707,4949.958333,7562.0,47,2.0,0,0,1,Approved
15245,1,debt_consolidation,0.1287,274.12,10.93310697,23.57,687,5100.0,11508.0,51.8,0.0,0,0,0,Review
15246,1,credit_card,0.1461,482.66,13.08154138,2.09,692,4020.0,19868.0,95.5,2.0,0,0,0,Review
15247,1,debt_consolidation,0.1148,395.63,11.40756495,3.47,732,6330.0,20739.0,44.7,0.0,0,0,0,Approved
15248,1,all_other,0.1253,83.67,9.639522007,20.63,697,1560.0,1163.0,14.7,1.0,1,0,1,Review
15249,1,debt_consolidation,0.1461,206.86,10.88482268,22.72,667,3390.0,22978.0,83.9,1.0,0,0,1,Review
15250,1,credit_card,0.0894,238.29,10.81977828,21.55,747,2940.0,7356.0,28.3,0.0,0,0,0,Approved
15251,1,credit_card,0.1148,395.63,10.40453553,24.61,727,5970.0,11820.0,40.6,1.0,0,0,1,Approved
15252,1,credit_card,0.1148,197.82,11.0084132,18.2,707,5819.958333,50935.0,74.4,0.0,0,0,0,Approved
15253,1,debt_consolidation,0.1843,500.09,10.93310697,24.04,667,4440.0,17783.0,98.8,1.0,0,0,0,Review
15254,1,debt_consolidation,0.16,450.02,10.59663473,15.24,672,1440.0,15864.0,62.5,1.0,0,0,0,Review
15255,1,debt_consolidation,0.1357,489.15,10.49127422,10.27,692,6210.0,19897.0,72.6,2.0,0,0,0,Review
15256,1,all_other,0.16,852.57,11.55214618,3.25,682,3869.958333,172.0,24.6,2.0,0,0,1,Review
15257,1,all_other,0.1287,50.45,10.4744671,22.71,702,6119.958333,705.0,70.5,1.0,1,0,0,Approved
15258,1,all_other,0.074,136.66,11.35040654,2.39,782,6660.0,3779.0,9.5,0.0,0,0,0,Approved
15259,1,small_business,0.1531,870.39,11.73606902,8.14,777,2340.0,431.0,3.5,0.0,0,0,1,Approved
15260,1,all_other,0.0859,177.02,10.93310697,18.06,742,3180.0,7556.0,49.2,0.0,0,0,0,Approved
15261,1,debt_consolidation,0.1565,559.78,12.05058774,19.45,682,10620.0,101022.0,93.2,1.0,0,0,0,Review
15262,1,credit_card,0.0774,202.93,11.36261407,16.39,752,5580.0,17524.0,33.5,0.0,0,0,0,Approved
15263,1,debt_consolidation,0.0859,189.67,10.62132735,13.23,747,2960.0,5672.0,17.1,2.0,0,0,0,Approved
15264,1,all_other,0.1253,481.92,11.01862914,3.29,742,1860.0,400.0,18.2,3.0,0,0,0,Approved
15265,1,all_other,0.0774,174.83,10.30895266,6.68,762,2965.041667,1251.0,7.3,1.0,0,0,0,Approved
15266,1,credit_card,0.1426,360.22,10.81977828,5.71,677,5565.0,7156.0,56.3,2.0,0,0,0,Review
15267,1,credit_card,0.1218,499.5,11.03488966,20.69,727,7355.0,126.0,2.2,2.0,0,0,0,Approved
15268,1,debt_consolidation,0.1357,509.53,11.22524339,12.62,702,3929.958333,6424.0,92.2,1.0,0,0,0,Approved
15269,1,debt_consolidation,0.1357,203.82,10.54534144,4.83,697,2069.958333,1629.0,90.5,0.0,0,0,0,Review
15270,1,debt_consolidation,0.1148,560.47,10.42975336,18.11,742,5460.0,15762.0,28.6,0.0,0,0,0,Approved
15271,1,home_improvement,0.0894,251.79,13.48700649,0.03,792,6270.0,865.0,30.2,2.0,0,0,0,Approved
15272,1,debt_consolidation,0.0774,241.95,10.77895629,11.75,787,3421.041667,3415.0,7.3,2.0,0,0,0,Approved
15273,1,debt_consolidation,0.1148,494.53,10.75790288,4.98,742,4500.0,13430.0,58.9,2.0,0,0,0,Approved
15274,1,debt_consolidation,0.1496,190.55,10.858999,18.74,662,4080.0,10655.0,58.2,2.0,0,0,0,Review
15275,1,credit_card,0.2017,745.01,11.08214255,15.93,662,1560.0,4569.0,95.2,0.0,0,0,0,Review
15276,1,small_business,0.1565,262.4,11.69524702,17.2,702,4830.0,38447.0,82.9,2.0,0,0,0,Approved
15277,1,all_other,0.1496,207.87,10.49127422,13.8,687,1319.958333,2439.0,78.7,3.0,0,0,0,Review
15278,1,debt_consolidation,0.0894,158.86,11.38509209,22.09,727,8400.0,20017.0,32,0.0,0,0,1,Approved
15279,1,debt_consolidation,0.1218,133.2,11.00209984,11.52,692,7619.958333,17883.0,73.6,1.0,1,0,0,Review
15280,1,debt_consolidation,0.1392,136.55,10.26813067,7.83,677,1709.958333,3323.0,75.5,0.0,0,0,1,Review
15281,1,major_purchase,0.1496,166.3,10.91508846,0,677,7080.0,0.0,0,0.0,0,0,0,Review
15282,1,debt_consolidation,0.0894,222.41,11.1124479,3.89,752,3300.0,5767.0,46.1,0.0,0,0,0,Approved
15283,1,home_improvement,0.0894,317.72,10.15812977,0,797,4500.0,0.0,0,0.0,0,0,0,Approved
15284,1,all_other,0.0894,222.41,11.91428215,1.24,727,3810.0,1330.0,10.1,0.0,0,0,0,Approved
15285,1,debt_consolidation,0.1496,259.84,10.79957558,17.51,662,2340.0,9805.0,30.5,2.0,0,0,0,Review
15286,1,debt_consolidation,0.1218,279.72,10.46310334,24.69,702,2910.0,17411.0,64,1.0,0,0,0,Approved
15287,1,home_improvement,0.1287,282.52,11.40756495,14.99,687,4170.0,30402.0,80,3.0,0,0,0,Review
15288,1,debt_consolidation,0.1148,441.78,10.46310334,20.5,727,5490.0,22375.0,26.6,2.0,0,0,0,Approved
15289,1,debt_consolidation,0.0894,457.51,11.19821472,18.05,747,6149.958333,68214.0,8.4,2.0,0,0,0,Approved
15290,1,all_other,0.1253,669.33,10.83958091,13.74,717,3752.0,7031.0,39.9,1.0,1,0,0,Approved
15291,1,debt_consolidation,0.1148,461.56,10.91508846,18.92,732,2970.0,9646.0,41.6,1.0,0,0,0,Approved
15292,1,credit_card,0.1287,218.62,10.75363848,3.15,692,8729.958333,6112.0,81.5,0.0,1,0,0,Review
15293,1,all_other,0.1253,836.66,11.66992921,12.64,732,7050.0,28821.0,52.2,0.0,0,0,1,Approved
15294,1,debt_consolidation,0.1565,839.67,11.91839057,15.76,682,3913.958333,55821.0,87.3,0.0,0,0,0,Review
15295,1,all_other,0.1565,391.85,12.36734079,12.39,677,5459.958333,21854.0,37.6,2.0,0,0,0,Review
15296,1,all_other,0.1565,104.96,10.30895266,1.68,667,1470.0,2654.0,39,2.0,1,0,0,Review
15297,1,debt_consolidation,0.1114,647.87,10.30895266,2,792,5369.958333,5162.0,17.9,1.0,0,0,0,Approved
15298,1,credit_card,0.1218,114.06,11.25257927,11.8,712,5910.0,63543.0,90.2,0.0,0,0,0,Approved
15299,1,all_other,0.0894,317.72,10.49127422,4.33,747,5250.0,8897.0,32.4,1.0,0,0,0,Approved
15300,1,all_other,0.1253,200.8,10.77745516,9.59,687,13109.95833,10115.0,70.7,0.0,0,0,0,Review
15301,1,all_other,0.1253,811.56,11.6811481,0.4,737,5280.0,1823.0,6.75,0.0,1,0,0,Approved
15302,1,small_business,0.1357,186.83,10.51296069,11.19,807,15299.95833,32062.0,0,0.0,0,0,0,Approved
15303,1,home_improvement,0.1148,263.75,10.62619354,0.79,722,8999.958333,3316.0,44.2,1.0,0,0,0,Approved
15304,1,debt_consolidation,0.1704,517.28,10.32875529,12.98,672,3900.0,2057.0,89.4,0.0,0,0,1,Review
15305,1,educational,0.0774,46.83,9.903487553,3.42,807,4979.958333,1721.0,8.6,0.0,0,0,0,Approved
15306,1,all_other,0.1426,274.45,10.53209621,14.78,687,4110.0,4986.0,83.1,3.0,0,0,0,Review
15307,1,home_improvement,0.0774,149.85,11.60823564,2.81,792,5520.0,691.0,0.8,0.0,0,0,0,Approved
15308,1,credit_card,0.1114,492.06,11.52781408,15.93,807,6270.0,0.0,0,2.0,0,0,0,Approved
